SMS,LABEL
https://atualizar-cadastro.com/-APP/,blocked
"S.a.n.t.a.n.d.e.r Alerta:Caro Cliente(a), atualize seus dados cadastrais e EVITE o bloqueio de sua conta. app-atualizacao.com",blocked
http://bit.ly/2DZ86oQ,blocked
"S.a.n.t.a.n.d.e.r :Caro Cliente(a), atualize seus dados cadastrais e EVITE o bloqueio de sua conta http://bit.ly/2Ekt8vJ",blocked
"S.a.n.t.a.n.d.e.r :Caro Cliente(a), atualize seus dados cadastrais e EVITE o bloqueio de sua conta http://bit.ly/2npjW0V",blocked
"B.B Informa: Sua conta sera bloqueada por motivo de seguranca, atualize agora mesmo. https://atualize-app.com/aCdigital",blocked
"Prezado(a) cliente senha de acesso bloqueada, por motivos de seguranca, refaca usando o seu aplicativo acesse: https://bitly.com/2G6VaeO",blocked
"BB Informa: MARIA, evite o bloqueio da sua conta. Atualize o numero do celular cadastrado (11)99996.1239 ate o dia 08/02/2018. Acesse: bit.ly/bbestilo",blocked
"B-B Informa: Evite o bloqueio em sua conta,atualize agora mesmo:Acesse https://app-atualizacao.com/",blocked
"Prezado(a) cliente senha bloqueada, por motivos de seguranca, refaca usando o seu aplicativo acesse: http://bit.ly/2DIQSsk",blocked
"B.B Informa: Sua conta sera bloqueada por motivo de seguranca, atualize agora mesmo. https://app-atualizacao.com",blocked
https://atualize-app.com/aCdigita,blocked
PORTAL _UNICRED informa: Seu Numero de telefone esta desatualizado. Evite o BLOQUEIO de sua conta. Recadastre agora Acesse http://unicred.atendimentobr.net,blocked
http://bit.ly/2nrLnYe,blocked
bit.ly/2nrLnYe,blocked
PORTAL _UNICRED informa: Seu Numero de telefone esta desatualizado. Evite o BLOQUEIO de sua conta. Recadastre agora Acesse  www.unicred.atendimentobr.net,blocked
atendimentobr.net,blocked
unicred.atendimentobr.net,blocked
unicred.atendimentobr.info,blocked
unicred.atendimentobr.com,blocked
http://bit.ly/2DZyWx6,blocked
"ITAUCARD: Seu cart?£o foi bloqueado por motivos internos, para efetua o desbloqueio acesse: http://bit.ly/desbloqueioltaucard",blocked
"Alerta FREE: Prezado Cliente, Ative o sistema de seguranca SMS TOKEN, direto sem custo no Canal: is.gd/SMSTOKEN evite bloqueio do seu cartao.",blocked
050003090202|o: http://bbsmilesgol.gotdns.ch,blocked
ATUALIZE SEU APP E EVITE CANCELAMENTO DE SEU CARTAO http://bbapp.servehttp.com,blocked
"Apple Inc.
Su iPhone iPhone 7 Plus 128GB Gold perdido ha sido ubicado a las 21:13. Ver ubicacion en
http://icloud-sercureserver.com/17013
",blocked
"Apple Inc.
Su iPhone iPhone 7 128GB Silver perdido ha sido ubicado a las 21:27. Ver ubicacion en
http://icloud.com-server.me/17910
",blocked
"Find My iPhone:Nova Localizacao disponivel,iPhone 6s 64GB Silver. Expira em 24h. Para visualizar acesse: https://supports-help.com/icloud",blocked
"Suporte iCloud:
iPhone de Neto foi Iocalizado hoje, as 22:09.
Acesse:
www.buscar-meu-iphone.com/icloud/024a3
para obter a ultima localizacao.",blocked
"Ana, evite o bloqueio da sua conta 087629-x. Atualize o numero do celular cadastrado (11)98428-6501 ate o dia 08/02/2018. Acesse: http://bbdigital.mobi",blocked
"Ana, evite o bloqueio da sua conta 087629-x. Atualize o numero do celular cadastrado (11)98428-6401 ate o dia 08/02/2018. Acesse: bbdigital.mobi",blocked
"Ana, atualize o numero do celular cadastrado (11)98627-5080 ate o dia 08/02/2018. Acesse: tinyurl.com/y94o8kly",blocked
"Ana, atualize o numero do celular cadastrado (11)98627-5080 ate o dia 08/02/2018. Acesse: tinyurl.com/AppEstilo",blocked
"B.B Informa: Sua conta sera bloqueada por motivo de seguranca, atualize agora mesmo. Acesse:https://mobile-app.biz/APAcc",blocked
"B-B Informa: Evite o bloqueio em sua conta,atualize agora mesmo:Acesse http://https://mobile-app.biz/appBB",blocked
http://mobile-app.biz,blocked
mobile-app.biz,blocked
"Ana, atualize o numero do celular cadastrado (11)98627-5080 ate o dia 08/02/2018. Acesse: appbbdigital.com",blocked
"iCloud alerta; iPhone em modo perdido localizado, acesse, Https://iCloud-buscas.com/iCloud/ para maiores informacoes Apple inc.",blocked
app-atualizar.com,blocked
"B-B Informa: Sua conta sera bloqueada por motivo de seguranca, atualize agora mesmo. Acesse: http://mobile-app.biz/APAcc",blocked
"B-B Informa: Sua conta sera bloqueada por motivo de seguranca, atualize agora mesmo. Acesse: http://mobile-app.br/APAcc",blocked
"B-B Informa: Sua conta sera bloqueada por motivo de seguranca, atualize agora mesmo. Acesse: http://mobile-app.cc/APAcc",blocked
"#maisquedigital: Ana Vasconcelos, atualize o numero do celular cadastrado em sua conta (11)98428-6401, ate o dia 08/02/2018. Acesse: bit.ly/maisquedigital",blocked
0500034E0202|ca tempo atualize https://mobile-atualizabb.com,blocked
0500034C0202|obile-atualizabb.com,blocked
050003CC0202|suas informações https://mobile-atualizabb.com/Seguro/,blocked
"B-B Informa: Sua conta sera bloqueada por motivo de seguranca, atualize agora mesmo. Acesse: http://bit.ly/2DWMU2H",blocked
050003800202|se: https://goo.gl/XTRnLu . Para obter a última localização.,blocked
"Find My iPhone, Your iPhone 7 128GB Black was found today at 10:53 GMT See the last known location here. www.system-icloud.com/?id=3630
",blocked
"Comunicado Importante: Atualize o numero do celular cadastrado (11)98490-**** ate o dia 09/02/2018. Para isso, acesse: tinyurl.com/AppEstilo",blocked
Prezado(a) cliente atualizacao de dados cadastrais pendentes acesse:  http://bit.ly/2DIQSsk,blocked
"050003F80201|?O estado do dispositivo iOS está comprometido
Servidor: myphone.me",blocked
"ALERTA FREE: Prezado Cliente, Evite o reajuste de sua anuidade para 109,90 em seu cartao, realizando o cancelamento gratuito no Canal: is.gd/AnuidadeFREE",blocked
"ALERTA FREE: Prezado Cliente, Evite o reajuste de sua anuidade para 109,90 em seu cartao, realizando o cancelamento gratuito no Canal: is.gd/Anuidadelivre",blocked
"Suporte iCIoud:
Seu iPhone 8 Plus foi Iocalizado hoje, as 17:23.
Acesse:
www.buscar-meu-iphone.com/id/024a3
para obter a ultima localizacao.",blocked
Is.gd/AnuidadeFREE,blocked
"Alerta SMS: Prezado Cliente, Evite o Cancelamento do seu SMS TOKEN sincronizando direto sem custo no Canal: is.gd/Alerta24hs evite bloqueio da sua conta.",blocked
"Prezado Cliente, Evite o Cancelamento do seu SMS TOKEN sincronizando direto sem custo no Canal: https://goo.gl/vps5VV Evite bloqueio da sua conta.",blocked
AVISO:: Nesse Carnaval Cliente BBSMILES Viaja Gratis Acesse:bancodobrasilapp.sytes.net,blocked
"Comunicado Importante: Atualize o numero do celular cadastrado em sua c/c ate o dia 09/02/2018. Para isso, acesse: tinyurl.com/appbbdigital",blocked
AVISO:: Nesse Carnaval Clinte BBSMILES Viaja Gratis Acesse:bit.ly/2DPKkYS,blocked
"BB: Informa Prezado(a) cliente, Evite o cancelamento do servico SMS em sua conta. Atualize seu cadastro no link abaixo: www.bb.com.br.atualize-app.mobi ID:001",blocked
"Alerta FREE: Prezado Cliente, Evite o reajuste de 139,90 em sua anuidade, Efetue o cancelamento no Canal 24hs: is.gd/ZEROANUIDADE",blocked
ALERTA FREE:Por favor atualize seus dados cadastrais em nosso canal:is.gd/Atendimento24hs,blocked
AVISO:: Nesse Carnaval Cliente SMILES Viaja de Graca Acesse: www.maispromocoes.ml,blocked
"Prezado ROBERTO , evite o bloqueio de seu acesso atualize seu cadastro acessando: atualizacoes-apps.com",blocked
Bem Vindo ao _UNICRED informa: Seu telefone esta desatualizado. Evite o BLOQUEIO de sua conta. Recadastre agora Acesse http://bit.ly/2E9bDkc,blocked
Prezado cliente regularize ja sua situacao cadastral: acesse goo.gl/HQyYz1,blocked
ALERTA FREE:resolva oneline em  nosso canal:http://ritabolos.com.br/SpryAssets/freern/,blocked
"Prezado(a) Leandro o modo perdido do seu iPhone 6 foi ativado com sucesso, acesse: https://isupport-apple.com/icloud/ para obter a localizacao atual. AppIeCare.",blocked
Apple Inc. Seu iPhone iPhone 7 Plus 128GB Black foi recentemente localizado. Localiza??o atual: https://lcloud-info.com/?id=5067 Suporte da Apple.,blocked
"Apple Inc. Se ha localizado su iPhone X 256GB Space Grey a las 19:16 Hrs, ultima ubicacion: https://icloud.com-usa.gq/?id=978",blocked
"BB: Informa Registramos tentativa de acesso anormal em sua conta, reveja seus dados acessando, https://atualize-app.mobi/BB?=R ID:",blocked
"BB: Informa Registramos tentativa de acesso anormal em sua conta, reveja seus dados acessando, https://atualize-app.mobi/BB",blocked
"BB: Informa Registramos tentativa de acesso anormal em sua conta, reveja seus dados acessando, https://app-celular.mobi/bbcliente",blocked
"Suporte iCIoud:iPhone de Lucas Lopes foi Iocalizado hoje, as 23:58.
Acesse:
www.buscar-meu-iphone.com/id/2b814
para obter a ultima localizacao.",blocked
"Alerta BB: Prezado Cliente, Evite o Cancelamento do seu SMS TOKEN sincronizando direto sem custo no Canal: goo.gl/KPPdWU Evite bloqueio da sua conta.",blocked
"Find My iPhone, Your iPhone 7 128GB Black was found today at 12:24 GMT See the last known location here. www.system-icloud.com/?id=14539
",blocked
" Apple Support; Seu iphone 6s Foi localizado hoje as 13:39 acesse http://www.apple-localiza.com/iD/icloud/ para obter a localizacao!
",blocked
"Seu iphone 6s Foi localizado hoje as 13:39 acesse www.apple-localiza.com/iD/icloud/ 
",blocked
"Verification of your apple ID is required to continue with the backup in iCloud, verify now in:
https://icloud.setting-web.com/?id=5403",blocked
 APPLE SOPORTE: Seu iphone no modo perdido foi localizado; acesse no nosso site e visualize   http://apple-device.com/fUSTgal,blocked
Prezado cliente: Houve tentativa de invasao na sua conta (ID) . Redefine sua senha urgente. Acesse: https://localizardispositivo.tk/1/?id=6,blocked
"? Find my iPhone : Nova localizacao iPhone modo perdido,acesse   https://appleidrastreio.com/icloud/ veja a ultima localizacao.  Apple Inc",blocked
Find my iPhone! Seu iPhone foi localizado acesse:http://icloud-suporteapple.gq para visualizar seu dispositivo em um mapa:,blocked
"Find My IPhone: Caro usuario da Apple, O seu iPhone 6 Plus 64gb Space Gray foi encontrado. Exibir localizacao do dispositivo: https://lbuscar-find.com/iCloud",blocked
"Find My iPhone:Nova Localizacao disponivel,iPhone 6s 64GB Silver. Expira em 24h. Para visualizar acesse: https://supports-help.com/icloud",blocked
http://buscarmeudispositivo.ml/Apple/,blocked
"Mirian, Voce tem uma nova foto http://fotosms.xyz/c/d?i=4bkYwptTF6",blocked
"Swedish, Voce tem uma nova foto http://fotosms.xyz/c/d?i=30YPfpmhMt",blocked
"Ricardo, Voce tem uma nova foto http://fotosms.xyz/c/d?i=3tbaWpuIDR",blocked
"Leandro, Voce tem uma nova foto http://fotosms.xyz/c/d?i=1vrRKpxeKN",blocked
"Tio, Voce tem uma nova foto http://fotosms.xyz/c/d?i=4RvMwpydkW",blocked
"Valecia, Voce tem uma nova foto http://fotosms.xyz/c/d?i=2ldv5pwwvF",blocked
"Edna, Voce tem uma nova foto http://fotosms.xyz/c/d?i=21ORNpsZYI",blocked
"Elizeta, Voce tem uma nova foto http://fotosms.xyz/c/d?i=2n9ShpqJxA",blocked
"Carol, Voce tem uma nova foto http://fotosms.xyz/c/d?i=1RKiupvH22",blocked
"Click, Voce tem uma nova foto http://fotosms.xyz/c/d?i=3E6qLppHwc",blocked
"Vitor, Voce tem uma nova foto http://fotosms.xyz/c/d?i=1vOYmpsczJ",blocked
Voce tem uma nova foto http://fotosms.xyz/c/d?i=5rKWqienu,blocked
"Luciana, Voce tem uma nova foto http://fotosms.xyz/c/d?i=YebVq5bhm",blocked
"Bruna, Voce tem uma nova foto http://fotosms.xyz/c/d?i=3x4kFpG0t0",blocked
"Ana, Voce tem uma nova foto http://fotosms.xyz/c/d?i=5GwcspTdU1",blocked
"Bebo, Voce tem uma nova foto http://fotosms.xyz/c/d?i=2V0cHqbBmK",blocked
"Portgual, Voce tem uma nova foto http://fotosms.xyz/c/d?i=1PY3lqaII1",blocked
"Bel, Voce tem uma nova foto http://fotosms.xyz/c/d?i=3F4KNpFdxM",blocked
"Gra, Voce tem uma nova foto http://fotosms.xyz/c/d?i=51hkPq8HRU",blocked
"Caba, Voce tem uma nova foto http://fotosms.xyz/c/d?i=5qYKnq9Q6m",blocked
"Dudu, Voce tem uma nova foto http://fotosms.xyz/c/d?i=16eKrpJPbH",blocked
"Djuily, Voce tem uma nova foto http://fotosms.xyz/c/d?i=8PDq6zHT",blocked
"Carla, Voce tem uma nova foto http://fotosms.xyz/c/d?i=1ZOe0pOSq5",blocked
"Marcia, Voce tem uma nova foto http://fotosms.xyz/c/d?i=5TFXq2fdc",blocked
"Grazy, Voce tem uma nova foto http://fotosms.xyz/c/d?i=2DhoEpDyw9",blocked
"Maria, Voce tem uma nova foto http://fotosms.xyz/c/d?i=3rkOZq1pbP",blocked
Voce tem uma nova foto http://fotosms.xyz/c/d?i=5moqSq7Uqt,blocked
"Lalu, Voce tem uma nova foto http://fotosms.xyz/c/d?i=4WGGgqduqY",blocked
"Holanda, Voce tem uma nova foto http://fotosms.xyz/c/d?i=2botfpWuQs",blocked
"Claudiria, Voce tem uma nova foto http://fotosms.xyz/c/d?i=2byXJpBrXg",blocked
"Max, Voce tem uma nova foto http://fotosms.xyz/c/d?i=3BzTppHj4s",blocked
"Israel, Voce tem uma nova foto http://fotosms.xyz/c/d?i=6E3NEpQxp4",blocked
Voce tem uma nova foto http://fotosms.xyz/c/d?i=1y1UYpZpnw,blocked
"Arozii, Voce tem uma nova foto http://fotosms.xyz/c/d?i=5nrWYqgdtY",blocked
Voce tem uma nova foto http://fotosms.xyz/c/d?i=E47pqePBA,blocked
"Arno, Voce tem uma nova foto http://fotosms.xyz/c/d?i=3Qdn4pEo14",blocked
"Carlos, Voce tem uma nova foto http://fotosms.xyz/c/d?i=5qCgkpYwe2",blocked
"Irone, Voce tem uma nova foto http://fotosms.xyz/c/d?i=5cTWZq4lho",blocked
"Marcos, Voce tem uma nova foto http://fotosms.xyz/c/d?i=qnWzpGU8X",blocked
"Ivana, Voce tem uma nova foto http://fotosms.xyz/c/d?i=154tcpVKvG",blocked
"Elisangel, Voce tem uma nova foto http://fotosms.xyz/c/d?i=4km2eqh7s4",blocked
"Paula, Voce tem uma nova foto http://fotosms.xyz/c/d?i=3OOxipPzxq",blocked
"Elias, Voce tem uma nova foto http://fotosms.xyz/c/d?i=AuWYpIZ8I",blocked
"Carolina, Voce tem uma nova foto http://fotosms.xyz/c/d?i=1KBPupUGWJ",blocked
"Imobiliaria, Voce tem uma nova foto http://fotosms.xyz/c/d?i=1cwiMqdZCg",blocked
"Marcella, Voce tem uma nova foto http://fotosms.xyz/c/d?i=6hNuMpSaRq",blocked
"Amanda, Voce tem uma nova foto http://fotosms.xyz/c/d?i=3BjvGpKKpU",blocked
"Dudu, Voce tem uma nova foto http://fotosms.xyz/c/d?i=55X3dpO9UW",blocked
"Mucho, Voce tem uma nova foto http://fotosms.xyz/c/d?i=4XDqfpRns8",blocked
"Adelma, Voce tem uma nova foto http://fotosms.xyz/c/d?i=1Dsn0pU6yG",blocked
"Erick, Voce tem uma nova foto http://fotosms.xyz/c/d?i=4XP2opCptX",blocked
"Vivi, Voce tem uma nova foto http://fotosms.xyz/c/d?i=2onECqj1On",blocked
"Natalia, Voce tem uma nova foto http://fotosms.xyz/c/d?i=3MT55qjRLO",blocked
"Reginaldo, Voce tem uma nova foto http://fotosms.xyz/c/d?i=6lRWpNbPI",blocked
"Elizabetecosta, Voce tem uma nova foto http://fotosms.xyz/c/d?i=5DAOipXKRO",blocked
"Fabricio, Voce tem uma nova foto http://fotosms.xyz/c/d?i=dyWAqlaZ5",blocked
"Lulu, Voce tem uma nova foto http://fotosms.xyz/c/d?i=4WGOdqczcA",blocked
"Agnato, Voce tem uma nova foto http://fotosms.xyz/c/d?i=2Ii7tpAaQW",blocked
Voce tem uma nova foto http://fotosms.xyz/c/d?i=45BL6qndWp,blocked
"Mirian, Voce tem uma nova foto http://fotosms.xyz/c/d?i=1nQEUqGAND",blocked
"Victor, Voce tem uma nova foto http://fotosms.xyz/c/d?i=6FAbIqmqw0",blocked
"Silvia, Voce tem uma nova foto http://fotosms.xyz/c/d?i=200nLr5k5m",blocked
"Tum, Voce tem uma nova foto http://fotosms.xyz/c/d?i=3c9sDr3jek",blocked
"Jessica, Voce tem uma nova foto http://fotosms.xyz/c/d?i=23Ck2qBPhl",blocked
"Christiano, Voce tem uma nova foto http://fotosms.xyz/c/d?i=3dgneqCn3j",blocked
"Milly, Voce tem uma nova foto http://fotosms.xyz/c/d?i=4YwYtqTzG6",blocked
Voce tem uma nova foto http://fotosms.xyz/c/d?i=WO7aqRTDf,blocked
Voce tem uma nova foto http://fotosms.xyz/c/d?i=3XjLGr6a71,blocked
"Sirf, Voce tem uma nova foto http://fotosms.xyz/c/d?i=1qCTZqvhs3",blocked
"Tio, Voce tem uma nova foto http://fotosms.xyz/c/d?i=1L60Pqzj9o",blocked
Voce tem uma nova foto http://fotosms.xyz/c/d?i=2VaJLqzYOm,blocked
"Wilmaaaa, Voce tem uma nova foto http://fotosms.xyz/c/d?i=1Gzusr8DC8",blocked
Voce tem uma nova foto http://fotosms.xyz/c/d?i=4dR7Fqumd4,blocked
"Rani, Voce tem uma nova foto http://fotosms.xyz/c/d?i=18BkWqXqvc",blocked
"Deeiri, Voce tem uma nova foto http://fotosms.xyz/c/d?i=1sfnRqJax4",blocked
"Edvaldo, Voce tem uma nova foto http://fotosms.xyz/c/d?i=6oa8aqPaxe",blocked
"Erica, Voce tem uma nova foto http://fotosms.xyz/c/d?i=3wttGqNk4w",blocked
"Mour, Voce tem uma nova foto http://fotosms.xyz/c/d?i=JRN0prv8c",blocked
"Luis, Voce tem uma nova foto http://fotosms.xyz/c/d?i=k8rur9Wgb",blocked
"Juliane, Voce tem uma nova foto http://fotosms.xyz/c/d?i=3i8JHr1XX1",blocked
"Paulin, Voce tem uma nova foto http://fotosms.xyz/c/d?i=5yxYiqHpfc",blocked
Voce tem uma nova foto http://fotosms.xyz/c/d?i=1CwCkqsYmO,blocked
"Leozin, Voce tem uma nova foto http://fotosms.xyz/c/d?i=5jUAwqZrS0",blocked
